knap_id,method,item_count,price,elapsed_ms
9284,BranchAndBound,25,2953,390
9284,Dynamic,25,2953,122
9284,FPTAS25,25,2899,122
9284,FPTAS50,25,2922,121
9284,FPTAS75,25,2937,119
9285,Recursive,25,3071,2526
9285,BranchAndBound,25,3071,62
9285,Dynamic,25,3071,136
9285,FPTAS25,25,3001,133
9285,FPTAS50,25,3033,133
9285,FPTAS75,25,3050,132
9286,Recursive,25,3024,2586
9286,BranchAndBound,25,3024,89
9286,Dynamic,25,3024,134
9286,FPTAS25,25,2956,134
9286,FPTAS50,25,2971,131
9286,FPTAS75,25,2999,129
9287,Recursive,25,3088,2534
9287,BranchAndBound,25,3088,9
9287,Dynamic,25,3088,127
9287,FPTAS25,25,3012,126
9287,FPTAS50,25,3042,125
9287,FPTAS75,25,3064,123
9288,Recursive,25,2971,2514
9288,BranchAndBound,25,2971,40
9288,Dynamic,25,2971,140
9288,FPTAS25,25,2880,139
9288,FPTAS50,25,2923,138
9288,FPTAS75,25,2945,138
9289,Recursive,25,2543,2523
9289,BranchAndBound,25,2543,92
9289,Dynamic,25,2543,129
9289,FPTAS25,25,2487,126
9289,FPTAS50,25,2499,126
9289,FPTAS75,25,2519,126
9290,Recursive,25,2791,2626
9290,BranchAndBound,25,2791,152
9290,Dynamic,25,2791,155
9290,FPTAS25,25,2726,145
9290,FPTAS50,25,2748,139
9290,FPTAS75,25,2771,134
9291,Recursive,25,3039,2524
9291,BranchAndBound,25,3039,4
9291,Dynamic,25,3039,152
9291,FPTAS25,25,2948,153
9291,FPTAS50,25,2988,152
9291,FPTAS75,25,3013,152
9292,Recursive,25,2956,2572
9292,BranchAndBound,25,2956,160
9292,Dynamic,25,2956,144
9292,FPTAS25,25,2899,141
9292,FPTAS50,25,2912,141
9292,FPTAS75,25,2937,139
9293,Recursive,25,3210,2607
9293,BranchAndBound,25,3210,41
9293,Dynamic,25,3210,140
9293,FPTAS25,25,3128,140
9293,FPTAS50,25,3156,137
9293,FPTAS75,25,3184,136
9294,Recursive,25,2746,2521
9294,BranchAndBound,25,2746,430
9294,Dynamic,25,2746,125
9294,FPTAS25,25,2665,130
9294,FPTAS50,25,2705,133
9294,FPTAS75,25,2728,130
9295,Recursive,25,3170,2589
9295,BranchAndBound,25,3170,47
9295,Dynamic,25,3170,137
9295,FPTAS25,25,3100,147
9295,FPTAS50,25,3112,143
9295,FPTAS75,25,3144,140
9296,Recursive,25,3297,2553
9296,BranchAndBound,25,3297,81
9296,Dynamic,25,3297,141
9296,FPTAS25,25,3235,137
9296,FPTAS50,25,3238,137
9296,FPTAS75,25,3271,135
9297,Recursive,25,3135,2567
9297,BranchAndBound,25,3135,44
9297,Dynamic,25,3135,156
9297,FPTAS25,25,3040,160
9297,FPTAS50,25,3088,156
9297,FPTAS75,25,3106,153
9298,Recursive,25,3011,2731
9298,BranchAndBound,25,3011,91
9298,Dynamic,25,3011,174
9298,FPTAS25,25,2941,170
9298,FPTAS50,25,2973,165
9298,FPTAS75,25,2991,158
9299,Recursive,25,2901,2696
9299,BranchAndBound,25,2901,84
9299,Dynamic,25,2901,137
9299,FPTAS25,25,2838,137
9299,FPTAS50,25,2853,137
9299,FPTAS75,25,2874,136
9300,Recursive,27,3538,10383
9300,BranchAndBound,27,3538,832
9300,Dynamic,27,3538,598
9300,FPTAS25,27,3471,573
9300,FPTAS50,27,3471,584
9300,FPTAS75,27,3508,577
9301,Recursive,27,3609,10681
9301,BranchAndBound,27,3609,144
9301,Dynamic,27,3609,647
9301,FPTAS25,27,3542,596
9301,FPTAS50,27,3560,565
9301,FPTAS75,27,3586,558
9302,Recursive,27,3256,10198
9302,BranchAndBound,27,3256,707
9302,Dynamic,27,3256,629
9302,FPTAS25,27,3180,579
9302,FPTAS50,27,3217,539
9302,FPTAS75,27,3238,537
9303,Recursive,27,2553,10271
9303,BranchAndBound,27,2553,16
9303,Dynamic,27,2553,588
9303,FPTAS25,27,2480,608
9303,FPTAS50,27,2514,589
9303,FPTAS75,27,2532,589
9304,Recursive,27,2932,10087
9304,BranchAndBound,27,2932,1192
9304,Dynamic,27,2932,470
9304,FPTAS25,27,2875,471
9304,FPTAS50,27,2892,474
9304,FPTAS75,27,2911,469
9305,Recursive,27,3100,10100
9305,BranchAndBound,27,3100,674
9305,Dynamic,27,3100,507
9305,FPTAS25,27,3024,503
9305,FPTAS50,27,3050,506
9305,FPTAS75,27,3076,503
9306,Recursive,27,2820,10098
9306,BranchAndBound,27,2820,833
9306,Dynamic,27,2820,535
9306,FPTAS25,27,2744,538
9306,FPTAS50,27,2776,539
9306,FPTAS75,27,2795,535
9307,Recursive,27,3264,10087
9307,BranchAndBound,27,3264,73
9307,Dynamic,27,3264,555
9307,FPTAS25,27,3186,553
9307,FPTAS50,27,3202,556
9307,FPTAS75,27,3237,553
9308,Recursive,27,3043,10088
9308,BranchAndBound,27,3043,222
9308,Dynamic,27,3043,510
9308,FPTAS25,27,2975,506
9308,FPTAS50,27,3003,513
9308,FPTAS75,27,3024,513
9309,Recursive,27,2838,10219
9309,BranchAndBound,27,2838,14
9309,Dynamic,27,2838,587
9309,FPTAS25,27,2768,583
9309,FPTAS50,27,2800,613
9309,FPTAS75,27,2818,617
9310,Recursive,27,3488,10169
9310,BranchAndBound,27,3488,3
9310,Dynamic,27,3488,596
9310,FPTAS25,27,3420,598
9310,FPTAS50,27,3448,585
9310,FPTAS75,27,3468,582
9311,Recursive,27,3490,10097
9311,BranchAndBound,27,3490,49
9311,Dynamic,27,3490,587
9311,FPTAS25,27,3436,577
9311,FPTAS50,27,3419,583
9311,FPTAS75,27,3461,577
9312,Recursive,27,2880,10102
9312,BranchAndBound,27,2880,78
9312,Dynamic,27,2880,576
9312,FPTAS25,27,2809,574
9312,FPTAS50,27,2827,578
9312,FPTAS75,27,2859,574
9313,Recursive,27,2997,10115
9313,BranchAndBound,27,2997,220
9313,Dynamic,27,2997,551
9313,FPTAS25,27,2925,554
9313,FPTAS50,27,2960,551
9313,FPTAS75,27,2975,549
9314,Recursive,27,2805,10214
9314,BranchAndBound,27,2805,87
9314,Dynamic,27,2805,576
9314,FPTAS25,27,2755,578
9314,FPTAS50,27,2764,603
9314,FPTAS75,27,2785,598
9315,Recursive,27,3240,10194
9315,BranchAndBound,27,3240,15
9315,Dynamic,27,3240,582
9315,FPTAS25,27,3163,579
9315,FPTAS50,27,3193,581
9315,FPTAS75,27,3216,578
9316,Recursive,27,2868,10150
9316,BranchAndBound,27,2868,886
9316,Dynamic,27,2868,516
9316,FPTAS25,27,2798,511
9316,FPTAS50,27,2824,515
9316,FPTAS75,27,2844,511
9317,Recursive,27,3019,10181
9317,BranchAndBound,27,3019,685
9317,Dynamic,27,3019,520
9317,FPTAS25,27,2965,516
9317,FPTAS50,27,2972,519
9317,FPTAS75,27,2995,516
9318,Recursive,27,3359,10103
9318,BranchAndBound,27,3359,312
9318,Dynamic,27,3359,560
9318,FPTAS25,27,3285,568
9318,FPTAS50,27,3309,551
9318,FPTAS75,27,3328,552
9319,Recursive,27,2812,10132
9319,BranchAndBound,27,2812,525
9319,Dynamic,27,2812,507
9319,FPTAS25,27,2746,505
9319,FPTAS50,27,2763,509
9319,FPTAS75,27,2786,506
9320,Recursive,27,3306,10130
9320,BranchAndBound,27,3306,721
9320,Dynamic,27,3306,545
9320,FPTAS25,27,3245,540
9320,FPTAS50,27,3259,547
9320,FPTAS75,27,3283,540
9321,Recursive,27,2533,39564
9321,BranchAndBound,27,2533,299
9321,Dynamic,27,2533,960
9321,FPTAS25,27,2471,928
9321,FPTAS50,27,2486,923
9321,FPTAS75,27,2508,920
9322,Recursive,27,2773,14502
9322,BranchAndBound,27,2773,557
9322,Dynamic,27,2773,731
9322,FPTAS25,27,2711,722
9322,FPTAS50,27,2732,724
9322,FPTAS75,27,2751,698
9323,Recursive,27,3228,12592
9323,BranchAndBound,27,3228,49
9323,Dynamic,27,3228,698
9323,FPTAS25,27,3159,687
9323,FPTAS50,27,3190,688
9323,FPTAS75,27,3204,676
9324,Recursive,27,3379,11647
9324,BranchAndBound,27,3379,232
9324,Dynamic,27,3379,651
9324,FPTAS25,27,3332,644
9324,FPTAS50,27,3332,631
9324,FPTAS75,27,3355,631
9325,Recursive,27,3477,10887
9325,BranchAndBound,27,3477,85
9325,Dynamic,27,3477,621
9325,FPTAS25,27,3414,623
9325,FPTAS50,27,3424,605
9325,FPTAS75,27,3450,598
9326,Recursive,27,3391,10408
9326,BranchAndBound,27,3391,171
9326,Dynamic,27,3391,595
9326,FPTAS25,27,3329,588
9326,FPTAS50,27,3333,573
9326,FPTAS75,27,3364,572
9327,Recursive,27,3063,10067
9327,BranchAndBound,27,3063,1117
9327,Dynamic,27,3063,512
9327,FPTAS25,27,3017,506
9327,FPTAS50,27,3028,512
9327,FPTAS75,27,3047,506
9328,Recursive,27,2924,10092
9328,BranchAndBound,27,2924,100
9328,Dynamic,27,2924,575
9328,FPTAS25,27,2862,573
9328,FPTAS50,27,2871,577
9328,FPTAS75,27,2898,574
9329,Recursive,27,3244,10085
9329,BranchAndBound,27,3244,35
9329,Dynamic,27,3244,559
9329,FPTAS25,27,3190,560
9329,FPTAS50,27,3195,562
9329,FPTAS75,27,3223,558
9330,Recursive,27,3261,10106
9330,BranchAndBound,27,3261,389
9330,Dynamic,27,3261,572
9330,FPTAS25,27,3192,582
9330,FPTAS50,27,3212,568
9330,FPTAS75,27,3239,566
9331,Recursive,27,3494,10105
9331,BranchAndBound,27,3494,118
9331,Dynamic,27,3494,562
9331,FPTAS25,27,3416,568
9331,FPTAS50,27,3448,556
9331,FPTAS75,27,3469,553
9332,Recursive,27,3333,10327
9332,BranchAndBound,27,3333,7
9332,Dynamic,27,3333,626
9332,FPTAS25,27,3253,613
9332,FPTAS50,27,3289,610
9332,FPTAS75,27,3309,603
9333,Recursive,27,3398,10417
9333,BranchAndBound,27,3398,401
9333,Dynamic,27,3398,572
9333,FPTAS25,27,3320,567
9333,FPTAS50,27,3343,560
9333,FPTAS75,27,3370,557
9334,Recursive,27,3080,10098
9334,BranchAndBound,27,3080,147
9334,Dynamic,27,3080,575
9334,FPTAS25,27,3017,572
9334,FPTAS50,27,3036,575
9334,FPTAS75,27,3052,572
9335,Recursive,27,3315,10320
9335,BranchAndBound,27,3315,607
9335,Dynamic,27,3315,534
9335,FPTAS25,27,3264,537
9335,FPTAS50,27,3277,525
9335,FPTAS75,27,3299,525
9336,Recursive,27,3458,10288
9336,BranchAndBound,27,3458,223
9336,Dynamic,27,3458,581
9336,FPTAS25,27,3396,582
9336,FPTAS50,27,3416,572
9336,FPTAS75,27,3439,570
9337,Recursive,27,3546,12116
9337,BranchAndBound,27,3546,326
9337,Dynamic,27,3546,648
9337,FPTAS25,27,3492,642
9337,FPTAS50,27,3485,621
9337,FPTAS75,27,3519,620
9338,Recursive,27,349,11212
9338,BranchAndBound,27,349,5537
9338,Dynamic,27,349,437
9338,FPTAS25,27,349,418
9338,FPTAS50,27,349,416
9338,FPTAS75,27,349,412
9339,Recursive,27,3133,10462
9339,BranchAndBound,27,3133,111
9339,Dynamic,27,3133,587
9339,FPTAS25,27,3080,572
9339,FPTAS50,27,3087,577
9339,FPTAS75,27,3108,571
9340,Recursive,27,2970,10080
9340,BranchAndBound,27,2970,91
9340,Dynamic,27,2970,572
9340,FPTAS25,27,2907,575
9340,FPTAS50,27,2928,572
9340,FPTAS75,27,2949,571
9341,Recursive,27,3977,10088
9341,BranchAndBound,27,3977,23
9341,Dynamic,27,3977,578
9341,FPTAS25,27,3895,579
9341,FPTAS50,27,3924,580
9341,FPTAS75,27,3950,576
9342,Recursive,27,2954,10108
9342,BranchAndBound,27,2954,151
9342,Dynamic,27,2954,575
9342,FPTAS25,27,2891,573
9342,FPTAS50,27,2910,576
9342,FPTAS75,27,2934,573
9343,Recursive,27,3156,10137
9343,BranchAndBound,27,3156,24
9343,Dynamic,27,3156,569
9343,FPTAS25,27,3080,568
9343,FPTAS50,27,3106,571
9343,FPTAS75,27,3133,568
9344,Recursive,27,3490,10706
9344,BranchAndBound,27,3490,781
9344,Dynamic,27,3490,585
9344,FPTAS25,27,3428,572
9344,FPTAS50,27,3451,558
9344,FPTAS75,27,3466,556
9345,Recursive,27,2884,10349
9345,BranchAndBound,27,2884,173
9345,Dynamic,27,2884,563
9345,FPTAS25,27,2818,555
9345,FPTAS50,27,2833,558
9345,FPTAS75,27,2862,558
9346,Recursive,27,3124,10097
9346,BranchAndBound,27,3124,621
9346,Dynamic,27,3124,546
9346,FPTAS25,27,3060,544
9346,FPTAS50,27,3073,547
9346,FPTAS75,27,3098,545
9347,Recursive,27,2545,10114
9347,BranchAndBound,27,2545,7
9347,Dynamic,27,2545,579
9347,FPTAS25,27,2468,580
9347,FPTAS50,27,2506,578
9347,FPTAS75,27,2525,578
9348,Recursive,27,2846,10149
9348,BranchAndBound,27,2846,72
9348,Dynamic,27,2846,566
9348,FPTAS25,27,2772,570
9348,FPTAS50,27,2789,569
9348,FPTAS75,27,2822,565
9349,Recursive,27,3019,10196
9349,BranchAndBound,27,3019,232
9349,Dynamic,27,3019,575
9349,FPTAS25,27,2962,564
9349,FPTAS50,27,2976,563
9349,FPTAS75,27,2996,565
9350,Recursive,30,2875,83414
9350,BranchAndBound,30,2875,436
9350,Dynamic,30,2875,4242
9350,FPTAS25,30,2804,4241
9350,FPTAS50,30,2832,4264
9350,FPTAS75,30,2853,4247
9351,Recursive,30,3327,126333
9351,BranchAndBound,30,3327,1359
9351,Dynamic,30,3327,4907
9351,FPTAS25,30,3257,5178
9351,FPTAS50,30,3293,5465
9351,FPTAS75,30,3306,4858
9352,Recursive,30,3463,114144
9352,BranchAndBound,30,3463,3916
9352,Dynamic,30,3463,5501
9352,FPTAS25,30,3410,4906
9352,FPTAS50,30,3422,4837
9352,FPTAS75,30,3441,4774
9353,Recursive,30,3987,84486
9353,BranchAndBound,30,3987,771
9353,Dynamic,30,3987,4725
9353,FPTAS25,30,3921,4746
9353,FPTAS50,30,3938,4787
9353,FPTAS75,30,3965,4680
9354,Recursive,30,3771,109158
9354,BranchAndBound,30,3771,503
9354,Dynamic,30,3771,5119
9354,FPTAS25,30,3703,5173
9354,FPTAS50,30,3723,4793
9354,FPTAS75,30,3746,4639
9355,Recursive,30,3968,84592
9355,BranchAndBound,30,3968,2755
9355,Dynamic,30,3968,4653
9355,FPTAS25,30,3907,4693
9355,FPTAS50,30,3927,4813
9355,FPTAS75,30,3950,4621
9356,Recursive,30,3757,125737
9356,BranchAndBound,30,3757,2028
9356,Dynamic,30,3757,4716
9356,FPTAS25,30,3695,4652
9356,FPTAS50,30,3708,4504
9356,FPTAS75,30,3727,4508
9357,Recursive,30,3659,120913
9357,BranchAndBound,30,3659,7661
9357,Dynamic,30,3659,4864
9357,FPTAS25,30,3601,4648
9357,FPTAS50,30,3615,4817
9357,FPTAS75,30,3636,4521
9358,Recursive,30,3773,88770
9358,BranchAndBound,30,3773,277
9358,Dynamic,30,3773,4637
9358,FPTAS25,30,3697,4645
9358,FPTAS50,30,3727,4679
9358,FPTAS75,30,3748,4682
9359,Recursive,30,3786,85069
9359,BranchAndBound,30,3786,149
9359,Dynamic,30,3786,24808
9359,FPTAS25,30,3725,12217
9359,FPTAS50,30,3740,7736
9359,FPTAS75,30,3765,7367
9360,Recursive,30,3206,92287
9360,BranchAndBound,30,3206,2191
9360,Dynamic,30,3206,4681
9360,FPTAS25,30,3139,4666
9360,FPTAS50,30,3157,4545
9360,FPTAS75,30,3177,4537
9361,Recursive,30,4039,93358
9361,BranchAndBound,30,4039,3727
9361,Dynamic,30,4039,5257
9361,FPTAS25,30,3956,5241
9361,FPTAS50,30,3985,5248
9361,FPTAS75,30,4017,4923
9362,Recursive,30,3059,88500
9362,BranchAndBound,30,3059,2662
9362,Dynamic,30,3059,4866
9362,FPTAS25,30,2982,4946
9362,FPTAS50,30,3008,4598
9362,FPTAS75,30,3034,4683
9363,Recursive,30,3255,85519
9363,BranchAndBound,30,3255,2229
9363,Dynamic,30,3255,4808
9363,FPTAS25,30,3172,5072
9363,FPTAS50,30,3214,4977
9363,FPTAS75,30,3230,5066
9364,Recursive,30,2965,86463
9364,BranchAndBound,30,2965,1076
9364,Dynamic,30,2965,4735
9364,FPTAS25,30,2898,5171
9364,FPTAS50,30,2923,5182
9364,FPTAS75,30,2944,5680
9365,Recursive,30,3447,93737
9365,BranchAndBound,30,3447,4014
9365,Dynamic,30,3447,7945
9365,FPTAS25,30,3376,6937
9365,FPTAS50,30,3401,6708
9365,FPTAS75,30,3422,6020
9366,Recursive,30,3456,89485
9366,BranchAndBound,30,3456,4500
9366,Dynamic,30,3456,6335
9366,FPTAS25,30,3383,5887
9366,FPTAS50,30,3404,5739
9366,FPTAS75,30,3431,5416
9367,Recursive,30,3478,91789
9367,BranchAndBound,30,3478,1049
9367,Dynamic,30,3478,5557
9367,FPTAS25,30,3409,6013
9367,FPTAS50,30,3441,5415
9367,FPTAS75,30,3458,5962
9368,Recursive,30,3272,86696
9368,BranchAndBound,30,3272,296
9368,Dynamic,30,3272,5006
9368,FPTAS25,30,3215,5239
9368,FPTAS50,30,3234,4945
9368,FPTAS75,30,3248,4953
9369,Recursive,30,4382,86950
9369,BranchAndBound,30,4382,2141
9369,Dynamic,30,4382,4836
9369,FPTAS25,30,4309,4943
9369,FPTAS50,30,4335,5162
9369,FPTAS75,30,4360,4948
9370,Recursive,30,4013,87789
9370,BranchAndBound,30,4013,1132
9370,Dynamic,30,4013,6260
9370,FPTAS25,30,3934,6204
9370,FPTAS50,30,3967,6215
9370,FPTAS75,30,3990,5759
9371,Recursive,30,3738,87603
9371,BranchAndBound,30,3738,2873
9371,Dynamic,30,3738,5050
9371,FPTAS25,30,3662,5011
9371,FPTAS50,30,3695,4894
9371,FPTAS75,30,3712,5128
9372,Recursive,30,3860,92117
9372,BranchAndBound,30,3860,74
9372,Dynamic,30,3860,5649
9372,FPTAS25,30,3793,5558
9372,FPTAS50,30,3820,5248
9372,FPTAS75,30,3839,5067
9373,Recursive,30,3399,86133
9373,BranchAndBound,30,3399,9970
9373,Dynamic,30,3399,4426
9373,FPTAS25,30,3334,4553
9373,FPTAS50,30,3357,4345
9373,FPTAS75,30,3378,4358
9374,Recursive,30,3302,86172
9374,BranchAndBound,30,3302,1458
9374,Dynamic,30,3302,14986
9374,FPTAS25,30,3237,26129
9374,FPTAS50,30,3249,8098
9374,FPTAS75,30,3279,7129
9375,Recursive,30,3394,92858
9375,BranchAndBound,30,3394,1283
9375,Dynamic,30,3394,4656
9375,FPTAS25,30,3329,5211
9375,FPTAS50,30,3360,5038
9375,FPTAS75,30,3379,4895
9376,Recursive,30,3745,87170
9376,BranchAndBound,30,3745,815
9376,Dynamic,30,3745,5061
9376,FPTAS25,30,3670,5163
9376,FPTAS50,30,3699,4966
9376,FPTAS75,30,3723,5092
9377,Recursive,30,3624,90321
9377,BranchAndBound,30,3624,3264
9377,Dynamic,30,3624,4926
9377,FPTAS25,30,3556,5018
9377,FPTAS50,30,3574,4827
9377,FPTAS75,30,3604,4947
9378,Recursive,30,3605,87873
9378,BranchAndBound,30,3605,116
9378,Dynamic,30,3605,5089
9378,FPTAS25,30,3534,5123
9378,FPTAS50,30,3548,4857
9378,FPTAS75,30,3574,4859
9379,Recursive,30,3399,138237
9379,BranchAndBound,30,3399,4132
9379,Dynamic,30,3399,5777
9379,FPTAS25,30,3346,5710
9379,FPTAS50,30,3367,5451
9379,FPTAS75,30,3383,5358
9380,Recursive,30,399,96054
9380,BranchAndBound,30,399,45816
9380,Dynamic,30,399,3401
9380,FPTAS25,30,399,3727
9380,FPTAS50,30,399,3431
9380,FPTAS75,30,399,3443
9381,Recursive,30,3711,87240
9381,BranchAndBound,30,3711,962
9381,Dynamic,30,3711,4902
9381,FPTAS25,30,3636,4945
9381,FPTAS50,30,3668,4838
9381,FPTAS75,30,3689,4806
9382,Recursive,30,3875,87804
9382,BranchAndBound,30,3875,2216
9382,Dynamic,30,3875,4998
9382,FPTAS25,30,3801,5075
9382,FPTAS50,30,3832,4904
9382,FPTAS75,30,3851,5121
